record_id,redcap_event_name,redcap_survey_identifier,arm_1_timestamp,block_order_1,shirt_style_1,q_shirt_color_1,shirt_size_1,shirt_material_1,pen_color_1,pen_tip_1,pen_paper_1,protein_1,tortilla_1,topp_1___1,topp_1___2,topp_1___3,topp_1___4,topp_1___5,topp_1___6,topp_1___7,topp_1___8,topp_1___9,topp_1___10,topp_1___11,topp_1___12,topp_1___98,addons_1___1,addons_1___2,addons_1___97,bev_1,arm_1_complete,arm_2_timestamp,block_order_2,shirt_style_2,q_shirt_color_2,shirt_size_2,shirt_material_2,pen_color_2,pen_tip_2,pen_paper_2,protein_2,tortilla_2,topp_2___1,topp_2___2,topp_2___3,topp_2___4,topp_2___5,topp_2___6,topp_2___7,topp_2___8,topp_2___9,topp_2___10,topp_2___11,topp_2___12,topp_2___98,addons_2___1,addons_2___2,addons_2___97,bev_2,arm_2_complete,arm_3_timestamp,block_order_3,shirt_style,q_shirt_color,shirt_size,shirt_material,pen_color,pen_tip,pen_paper,protein_3,tortilla,topp___1,topp___2,topp___3,topp___4,topp___5,topp___6,topp___7,topp___8,topp___9,topp___10,topp___11,topp___12,topp___98,addons___1,addons___2,addons___97,bev,arm_3_complete,stanford_survey_2_timestamp,q_awareness,gender,dob,state,stanford_survey_2_complete,stanford_survey_3_timestamp,cty_al_v2_e22628,cty_ak_v2_929bd2,cty_az_v2_b780e3,cty_ark_v2_955bdf,cty_ca_v2_74012e,cty_col_v2_143aa2,cty_ct_v2_8af58b,cty_de_v2_77b4ae,cty_fla_v2_6e16f0,cty_ga_v2_6b4912,cty_hi_v2_3fe9cc,cty_id_v2_13a608,cty_ill_v2_09efc4,cty_ind_v2_932836,cty_iowa_v2_51d17f,cty_ks_v2_586289,cty_ky_v2_dd7186,cty_lou_v2_11a316,cty_me_v2_76342c,cty_md_v2_86408a,cty_ma_v2_2b0f6e,cty_mi_v2_c533af,cty_mn_v2_a6b8c9,cty_ms_v2_2eb3ea,cty_mo_v2_f7cf0f,cty_mt_v2_eece85,cty_nb_v2_1845de,cty_nv_v2_cbfd57,cty_nh_v2_7f5683,cty_nj_v2_d518e1,cty_nm_v2_2da9b4,cty_ny_v2_72a698,cty_nc_v2_60c0bd,cty_nd_v2_4e52e2,cty_oh_v2_e7c461,cty_ok_v2_eb98bf,cty_or_v2_1c1add,cty_pa_v2_73e5b9,cty_ri_v2_04dfa5,cty_sc_v2_f48d96,cty_sd_v2_8e86fa,cty_tn_v2_de9d03,cty_tx_v2_ef1618,cty_ut_v2_519d25,cty_vt_v2_74ef52,cty_va_v2_ab6104,cty_wa_v2_ee038c,cty_wv_v2_1d9ac9,cty_wi_v2_950d32,cty_wy_v2_ac720c,cty_gu_v2_d42386,cty_pr_v2_a67c59,cty_minor_v2_0217db,cty_vi_v2_941d0b,edu,eth___1,eth___2,eth___3,eth___4,eth___5,eth___6,eth___7,eth___8,eth___9,eth___99,polit,chip,ffq_clothes_freq,ffq_pen_freq,ffq_cow_freq,ffq_pig_freq,ffq_attn_freq,ffq_hen_freq,ffq_pb_freq,ffq_fish_freq,ffq_dairy_freq,ffq_eggs_freq,time_end3,stanford_survey_3_complete,stanford_survey_4_timestamp,protein_1_attn,protein_2_attn,protein_3_attn,opted_out_all,stanford_survey_4_complete
4361,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4361,august_2024_arm_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-28 11:39:50",q_pen_instruct+pen_color+pen_tip+pen_paper-shirt_style+q_shirt_color+shirt_size+shirt_material-q_tacos+protein_3+tortilla+topp+addons+bev,2,2,5,1,4,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,12,2,"2025-01-28 11:41:50",13,2,1991,AK02,2,"2025-01-28 11:47:54",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,0,0,1,0,0,0,0,1,1,1,1,3,4,7,4,7,1,4,6,"2025-01-28 14:44:41",2,"2025-01-28 11:49:31",,,1,,2
4362,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4362,august_2024_arm_5,,"2025-01-28 11:35:36",q_pen_instruct_1+pen_color_1+pen_tip_1+pen_paper_1-q_tacos_1+protein_1+tortilla_1+topp_1+addons_1+bev_1-shirt_style_1+q_shirt_color_1+shirt_size_1+shirt_material_1,1,7,4,4,4,4,1,7,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,97,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-28 11:38:38",13,1,1971,GA11,2,"2025-01-28 11:41:06",,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,0,0,0,0,0,0,0,0,9,1,1,1,2,1,7,3,4,1,7,3,"2025-01-28 14:39:17",2,"2025-01-28 11:42:13",7,,,,2
4363,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4363,august_2024_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-28 11:34:40",q_pen_instruct_2+pen_color_2+pen_tip_2+pen_paper_2-q_tacos_2+protein_2+tortilla_2+topp_2+addons_2+bev_2-shirt_style_2+q_shirt_color_2+shirt_size_2+shirt_material_2,1,12,6,4,2,3,3,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-28 11:37:01",3,1,2000,TX44,2,"2025-01-28 11:39:11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,,,,,,,,,,,,5,0,1,0,0,0,0,0,0,0,0,3,6,5,6,5,5,7,3,3,6,5,6,"2025-01-28 14:37:41",2,"2025-01-28 11:40:58",,1,,,2
4364,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4364,august_2024_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-28 11:35:46",q_pen_instruct_2+pen_color_2+pen_tip_2+pen_paper_2-shirt_style_2+q_shirt_color_2+shirt_size_2+shirt_material_2-q_tacos_2+protein_2+tortilla_2+topp_2+addons_2+bev_2,2,11,7,1,1,1,1,5,2,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-28 11:37:06",5,1,1992,CT07,2,"2025-01-28 11:38:30",,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,1,0,0,0,0,0,0,0,0,1,2,1,1,1,1,7,1,5,1,4,2,"2025-01-28 14:37:15",2,"2025-01-28 11:39:36",,5,,,2
4365,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4365,august_2024_arm_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-28 11:36:12",shirt_style+q_shirt_color+shirt_size+shirt_material-q_tacos+protein_3+tortilla+topp+addons+bev-q_pen_instruct+pen_color+pen_tip+pen_paper,2,12,5,1,4,2,3,1,2,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,2,"2025-01-28 11:37:46",3,1,1979,NJ31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,,,,0
4366,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4366,august_2024_arm_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-28 11:36:47",q_pen_instruct+pen_color+pen_tip+pen_paper-q_tacos+protein_3+tortilla+topp+addons+bev-shirt_style+q_shirt_color+shirt_size+shirt_material,3,5,5,3,4,2,3,3,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,2,"2025-01-28 11:43:13",1,1,1979,OH36,2,"2025-01-28 11:49:49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1377,,,,,,,,,,,,,,,,,,,,5,0,1,0,0,0,0,0,0,1,0,3,2,2,1,2,2,7,2,1,2,3,4,"2025-01-28 14:43:36",2,"2025-01-28 11:52:10",,,3,,2
4367,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4367,august_2024_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-28 11:36:35",q_tacos_2+protein_2+tortilla_2+topp_2+addons_2+bev_2-q_pen_instruct_2+pen_color_2+pen_tip_2+pen_paper_2-shirt_style_2+q_shirt_color_2+shirt_size_2+shirt_material_2,2,1,3,5,4,1,1,1,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-28 11:39:27",4,1,2002,PA39,2,"2025-01-28 11:42:06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569,,,,,,,,,,,,,,,,,5,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,4,3,1,1,1,4,1,"2025-01-28 14:40:05",2,"2025-01-28 11:43:20",,1,,,2
4368,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4368,august_2024_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-28 11:38:17",shirt_style_2+q_shirt_color_2+shirt_size_2+shirt_material_2-q_pen_instruct_2+pen_color_2+pen_tip_2+pen_paper_2-q_tacos_2+protein_2+tortilla_2+topp_2+addons_2+bev_2,1,2,5,1,8,,,7,2,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-28 11:40:39",5,1,1971,IA16,2,"2025-01-28 11:43:40",,,,,,,,,,,,,,,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,0,0,0,0,0,0,0,0,3,0,1,1,2,1,7,3,1,2,7,5,"2025-01-28 13:41:00",2,"2025-01-28 11:45:21",,7,,,2
4372,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4372,august_2024_arm_5,,"2025-01-28 11:50:19",q_pen_instruct_1+pen_color_1+pen_tip_1+pen_paper_1-shirt_style_1+q_shirt_color_1+shirt_size_1+shirt_material_1-q_tacos_1+protein_1+tortilla_1+topp_1+addons_1+bev_1,1,1,6,4,4,2,2,1,2,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,,,,0
4373,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4373,august_2024_arm_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-28 11:38:51",q_tacos+protein_3+tortilla+topp+addons+bev-shirt_style+q_shirt_color+shirt_size+shirt_material-q_pen_instruct+pen_color+pen_tip+pen_paper,9,,3,9,3,3,9,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,,,,0
4374,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4374,august_2024_arm_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-28 11:35:17",shirt_style+q_shirt_color+shirt_size+shirt_material-q_tacos+protein_3+tortilla+topp+addons+bev-q_pen_instruct+pen_color+pen_tip+pen_paper,2,2,6,1,4,2,1,1,2,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,97,2,"2025-01-28 11:36:45",3,2,1988,MN24,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,,,,0
4375,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4375,august_2024_arm_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[not completed]",q_tacos+protein_3+tortilla+topp+addons+bev-q_pen_instruct+pen_color+pen_tip+pen_paper-shirt_style+q_shirt_color+shirt_size+shirt_material,3,5,,1,4,4,,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,,,,0
4376,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4376,august_2024_arm_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-28 11:40:23",q_pen_instruct+pen_color+pen_tip+pen_paper-shirt_style+q_shirt_color+shirt_size+shirt_material-q_tacos+protein_3+tortilla+topp+addons+bev,3,8,6,4,4,4,2,2,2,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,4,2,"2025-01-28 11:42:21",13,1,1994,AL01,2,"2025-01-28 11:45:10",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,0,0,0,0,0,0,0,0,2,0,2,1,4,1,7,3,1,1,6,1,"2025-01-28 13:42:30",2,"2025-01-28 11:46:30",,,2,,2
4378,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4378,august_2024_arm_5,,"2025-01-28 11:38:06",q_pen_instruct_1+pen_color_1+pen_tip_1+pen_paper_1-q_tacos_1+protein_1+tortilla_1+topp_1+addons_1+bev_1-shirt_style_1+q_shirt_color_1+shirt_size_1+shirt_material_1,3,2,6,4,1,3,1,2,2,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-28 11:40:06",3,1,2001,AL01,2,"2025-01-28 11:44:21",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,1,0,0,0,0,0,0,0,0,2,0,3,1,4,2,3,5,1,2,5,3,"2025-01-28 13:40:34",2,"2025-01-28 11:46:40",2,,,,2
4380,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4380,august_2024_arm_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-28 11:38:03",shirt_style+q_shirt_color+shirt_size+shirt_material-q_pen_instruct+pen_color+pen_tip+pen_paper-q_tacos+protein_3+tortilla+topp+addons+bev,3,7,7,1,4,4,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,2,"2025-01-28 11:42:14",13,1,1961,GA11,2,"2025-01-28 11:49:19",,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,0,0,0,0,0,0,0,0,3,2,2,1,4,1,3,4,5,5,4,3,"2025-01-28 12:30:43",2,"2025-01-28 11:53:50",,,1,,2
4381,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4381,august_2024_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-28 11:35:15",q_tacos_2+protein_2+tortilla_2+topp_2+addons_2+bev_2-q_pen_instruct_2+pen_color_2+pen_tip_2+pen_paper_2-shirt_style_2+q_shirt_color_2+shirt_size_2+shirt_material_2,2,2,7,1,4,2,1,4,2,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-28 11:36:12",3,2,1994,CO06,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,,,,0
4383,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4383,august_2024_arm_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-28 11:35:50",q_tacos+protein_3+tortilla+topp+addons+bev-shirt_style+q_shirt_color+shirt_size+shirt_material-q_pen_instruct+pen_color+pen_tip+pen_paper,1,1,4,1,8,,,2,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,4,2,"2025-01-28 11:37:36",3,1,1985,NY33,2,"[not completed]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,,,,0
4384,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4384,august_2024_arm_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-28 11:37:34",q_tacos+protein_3+tortilla+topp+addons+bev-q_pen_instruct+pen_color+pen_tip+pen_paper-shirt_style+q_shirt_color+shirt_size+shirt_material,3,7,4,1,4,4,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,5,2,"2025-01-28 11:39:13",5,1,1999,TX44,2,"2025-01-28 11:41:25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,1,9,0,2,1,3,2,7,4,1,2,4,2,"2025-01-28 13:39:45",2,"2025-01-28 11:42:03",,,1,,2
4387,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4387,august_2024_arm_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-28 11:35:28",q_tacos+protein_3+tortilla+topp+addons+bev-q_pen_instruct+pen_color+pen_tip+pen_paper-shirt_style+q_shirt_color+shirt_size+shirt_material,2,6,4,5,4,2,1,1,2,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,6,2,"2025-01-28 11:38:12",13,1,1987,IL14,2,"2025-01-28 11:39:36",,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,3,3,2,2,3,4,2,"2025-01-28 13:38:47",2,"2025-01-28 11:40:14",,,1,,2
4388,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4388,august_2024_arm_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-28 11:37:17",q_pen_instruct+pen_color+pen_tip+pen_paper-shirt_style+q_shirt_color+shirt_size+shirt_material-q_tacos+protein_3+tortilla+topp+addons+bev,2,4,5,1,2,4,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,"2025-01-28 11:40:34",11,2,1970,NY33,2,"2025-01-28 11:43:55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1110,,,,,,,,,,,,,,,,,,,,,,,6,0,1,0,0,0,0,0,0,0,0,3,18,2,1,5,2,3,7,4,5,4,6,"2025-01-28 14:41:24",2,"2025-01-28 11:45:38",,,2,,2
4389,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4389,august_2024_arm_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-28 11:37:14",q_tacos+protein_3+tortilla+topp+addons+bev-shirt_style+q_shirt_color+shirt_size+shirt_material-q_pen_instruct+pen_color+pen_tip+pen_paper,2,2,6,3,2,2,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,6,2,"2025-01-28 11:39:34",1,1,1979,TX44,2,"2025-01-28 11:44:10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1893,,,,,,,,,,,,5,0,1,0,0,0,0,0,0,0,0,1,0,4,2,2,2,7,2,1,1,3,2,"2025-01-28 13:39:36",2,,,,,,0
